 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  11.12.2021    Time:  14: 2:47
 Units: L = cm   , T = days , M = ng   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

  58   -57.0000     -43.704 0.1803   0.1478E+00  0.2154E-02 -0.1477E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3109E+01  0.0000E+00
  59   -58.0000     -43.704 0.1803   0.1477E+00  0.2154E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3095E+01  0.0000E+00
  60   -59.0000     -43.704 0.1803   0.1476E+00  0.2153E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3082E+01  0.0000E+00
  61   -60.0000     -43.704 0.1803   0.1475E+00  0.2152E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3069E+01  0.0000E+00
  62   -61.0000     -43.704 0.1803   0.1474E+00  0.2152E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3056E+01  0.0000E+00
  63   -62.0000     -43.705 0.1803   0.1473E+00  0.2151E-02 -0.1474E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3044E+01  0.0000E+00
  64   -63.0000     -43.706 0.1803   0.1472E+00  0.2151E-02 -0.1474E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3031E+01  0.0000E+00
  65   -64.0000     -43.708 0.1803   0.1471E+00  0.2150E-02 -0.1473E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3020E+01  0.0000E+00
  66   -65.0000     -43.710 0.1803   0.1470E+00  0.2150E-02 -0.1473E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3008E+01  0.0000E+00
  67   -66.0000     -43.712 0.1803   0.1469E+00  0.2149E-02 -0.1472E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2997E+01  0.0000E+00
  68   -67.0000     -43.714 0.1803   0.1468E+00  0.2149E-02 -0.1472E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2986E+01  0.0000E+00
  69   -68.0000     -43.716 0.1803   0.1468E+00  0.2148E-02 -0.1471E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2976E+01  0.0000E+00
  70   -69.0000     -43.719 0.1803   0.1467E+00  0.2148E-02 -0.1471E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2966E+01  0.0000E+00
  71   -70.0000     -43.722 0.1802   0.1466E+00  0.2147E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2956E+01  0.0000E+00
  72   -71.0000     -43.725 0.1802   0.1465E+00  0.2147E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2947E+01  0.0000E+00
  73   -72.0000     -43.728 0.1802   0.1465E+00  0.2146E-02 -0.1469E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2938E+01  0.0000E+00
  74   -73.0000     -43.731 0.1802   0.1464E+00  0.2146E-02 -0.1469E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2929E+01  0.0000E+00
  75   -74.0000     -43.734 0.1802   0.1464E+00  0.2146E-02 -0.1468E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2920E+01  0.0000E+00
  76   -75.0000     -43.738 0.1802   0.1463E+00  0.2145E-02 -0.1468E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2912E+01  0.0000E+00
  77   -76.0000     -43.741 0.1802   0.1463E+00  0.2145E-02 -0.1468E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2904E+01  0.0000E+00
  78   -77.0000     -43.744 0.1802   0.1462E+00  0.2145E-02 -0.1467E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2897E+01  0.0000E+00
  79   -78.0000     -43.748 0.1802   0.1462E+00  0.2145E-02 -0.1467E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2889E+01  0.0000E+00
  80   -79.0000     -43.751 0.1802   0.1462E+00  0.2145E-02 -0.1466E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2883E+01  0.0000E+00
  81   -80.0000     -43.754 0.1802   0.1461E+00  0.2144E-02 -0.1466E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2876E+01  0.0000E+00
  82   -81.0000     -43.757 0.1802   0.1461E+00  0.2144E-02 -0.1466E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2870E+01  0.0000E+00
  83   -82.0000     -43.760 0.1802   0.1461E+00  0.2144E-02 -0.1465E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2864E+01  0.0000E+00
  84   -83.0000     -43.763 0.1802   0.1461E+00  0.2144E-02 -0.1465E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2858E+01  0.0000E+00
  85   -84.0000     -43.766 0.1802   0.1461E+00  0.2144E-02 -0.1465E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2853E+01  0.0000E+00
  86   -85.0000     -43.768 0.1802   0.1461E+00  0.2144E-02 -0.1464E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2848E+01  0.0000E+00
  87   -86.0000     -43.771 0.1802   0.1461E+00  0.2144E-02 -0.1464E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2843E+01  0.0000E+00
  88   -87.0000     -43.773 0.1802   0.1461E+00  0.2144E-02 -0.1464E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2839E+01  0.0000E+00
  89   -88.0000     -43.775 0.1802   0.1461E+00  0.2144E-02 -0.1464E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2835E+01  0.0000E+00
  90   -89.0000     -43.777 0.1802   0.1461E+00  0.2144E-02 -0.1463E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2832E+01  0.0000E+00
  91   -90.0000     -43.779 0.1801   0.1461E+00  0.2144E-02 -0.1463E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2828E+01  0.0000E+00
  92   -91.0000     -43.781 0.1801   0.1461E+00  0.2144E-02 -0.1463E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2825E+01  0.0000E+00
  93   -92.0000     -43.782 0.1801   0.1461E+00  0.2144E-02 -0.1463E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2823E+01  0.0000E+00
  94   -93.0000     -43.783 0.1801   0.1461E+00  0.2144E-02 -0.1462E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2820E+01  0.0000E+00
  95   -94.0000     -43.784 0.1801   0.1461E+00  0.2144E-02 -0.1462E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2819E+01  0.0000E+00
  96   -95.0000     -43.785 0.1801   0.1461E+00  0.2144E-02 -0.1462E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2817E+01  0.0000E+00
  97   -96.0000     -43.786 0.1801   0.1461E+00  0.2144E-02 -0.1462E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2816E+01  0.0000E+00
  98   -97.0000     -43.786 0.1801   0.1461E+00  0.2144E-02 -0.1461E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2815E+01  0.0000E+00
  99   -98.0000     -43.787 0.1801   0.1461E+00  0.2144E-02 -0.1461E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2814E+01  0.0000E+00
 100   -99.0000     -43.787 0.1801   0.1461E+00  0.2144E-02 -0.1461E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2814E+01  0.0000E+00
 101  -100.0000     -43.787 0.1801   0.1461E+00  0.2144E-02 -0.1461E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2814E+01  0.0000E+00
end


 Time:      200.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3539E+01  0.0000E+00
   2    -1.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3540E+01  0.0000E+00
   3    -2.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3541E+01  0.0000E+00
   4    -3.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3542E+01  0.0000E+00
   5    -4.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3543E+01  0.0000E+00
   6    -5.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3545E+01  0.0000E+00
   7    -6.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3546E+01  0.0000E+00
   8    -7.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3547E+01  0.0000E+00
   9    -8.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3548E+01  0.0000E+00
  10    -9.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3549E+01  0.0000E+00
  11   -10.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3550E+01  0.0000E+00
  12   -11.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3551E+01  0.0000E+00
  13   -12.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3552E+01  0.0000E+00
  14   -13.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3553E+01  0.0000E+00
  15   -14.0000     -43.795 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3554E+01  0.0000E+00
  16   -15.0000     -43.795 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3555E+01  0.0000E+00
  17   -16.0000     -43.795 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3556E+01  0.0000E+00
  18   -17.0000     -43.795 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3557E+01  0.0000E+00
  19   -18.0000     -43.795 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3558E+01  0.0000E+00
  20   -19.0000     -43.795 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3559E+01  0.0000E+00
  21   -20.0000     -43.795 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3560E+01  0.0000E+00
  22   -21.0000     -43.794 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3561E+01  0.0000E+00
  23   -22.0000     -43.794 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3562E+01  0.0000E+00
  24   -23.0000     -43.794 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3563E+01  0.0000E+00
  25   -24.0000     -43.794 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3564E+01  0.0000E+00
  26   -25.0000     -43.794 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3565E+01  0.0000E+00
  27   -26.0000     -43.794 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3566E+01  0.0000E+00
  28   -27.0000     -43.794 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3566E+01  0.0000E+00
  29   -28.0000     -43.794 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3567E+01  0.0000E+00
  30   -29.0000     -43.794 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3568E+01  0.0000E+00
  31   -30.0000     -43.794 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3569E+01  0.0000E+00
  32   -31.0000     -43.793 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3570E+01  0.0000E+00
  33   -32.0000     -43.793 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3571E+01  0.0000E+00
  34   -33.0000     -43.793 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3571E+01  0.0000E+00
  35   -34.0000     -43.793 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3572E+01  0.0000E+00
  36   -35.0000     -43.793 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3573E+01  0.0000E+00
  37   -36.0000     -43.793 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3574E+01  0.0000E+00
  38   -37.0000     -43.793 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3575E+01  0.0000E+00
  39   -38.0000     -43.793 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3575E+01  0.0000E+00
  40   -39.0000     -43.793 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3576E+01  0.0000E+00
  41   -40.0000     -43.793 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3577E+01  0.0000E+00
  42   -41.0000     -43.793 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3577E+01  0.0000E+00
  43   -42.0000     -43.793 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3578E+01  0.0000E+00
  44   -43.0000     -43.793 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3579E+01  0.0000E+00
  45   -44.0000     -43.794 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3579E+01  0.0000E+00
  46   -45.0000     -43.794 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3580E+01  0.0000E+00
  47   -46.0000     -43.794 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3581E+01  0.0000E+00
  48   -47.0000     -43.794 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3581E+01  0.0000E+00
  49   -48.0000     -43.794 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3582E+01  0.0000E+00
  50   -49.0000     -43.794 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3583E+01  0.0000E+00
  51   -50.0000     -43.794 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3583E+01  0.0000E+00
  52   -51.0000     -43.794 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3584E+01  0.0000E+00
  53   -52.0000     -43.794 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3584E+01  0.0000E+00
  54   -53.0000     -43.794 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3585E+01  0.0000E+00
  55   -54.0000     -43.795 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3586E+01  0.0000E+00
  56   -55.0000     -43.795 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3586E+01  0.0000E+00
  57   -56.0000     -43.795 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3587E+01  0.0000E+00
  58   -57.0000     -43.795 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3587E+01  0.0000E+00
  59   -58.0000     -43.795 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3588E+01  0.0000E+00
  60   -59.0000     -43.795 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3588E+01  0.0000E+00
  61   -60.0000     -43.795 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3589E+01  0.0000E+00
  62   -61.0000     -43.795 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3589E+01  0.0000E+00
  63   -62.0000     -43.795 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3590E+01  0.0000E+00
  64   -63.0000     -43.795 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3590E+01  0.0000E+00
  65   -64.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3590E+01  0.0000E+00
  66   -65.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3591E+01  0.0000E+00
  67   -66.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3591E+01  0.0000E+00
  68   -67.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3592E+01  0.0000E+00
  69   -68.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3592E+01  0.0000E+00
  70   -69.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3592E+01  0.0000E+00
  71   -70.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3593E+01  0.0000E+00
  72   -71.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3593E+01  0.0000E+00
  73   -72.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3593E+01  0.0000E+00
  74   -73.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3594E+01  0.0000E+00
  75   -74.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3594E+01  0.0000E+00
  76   -75.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3594E+01  0.0000E+00
  77   -76.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3595E+01  0.0000E+00
  78   -77.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3595E+01  0.0000E+00
  79   -78.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3595E+01  0.0000E+00
  80   -79.0000     -43.796 0.1801   0.1470E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3595E+01  0.0000E+00
  81   -80.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3596E+01  0.0000E+00
  82   -81.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3596E+01  0.0000E+00
  83   -82.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3596E+01  0.0000E+00
  84   -83.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3596E+01  0.0000E+00
  85   -84.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3597E+01  0.0000E+00
  86   -85.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3597E+01  0.0000E+00
  87   -86.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3597E+01  0.0000E+00
  88   -87.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3597E+01  0.0000E+00
  89   -88.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3597E+01  0.0000E+00
  90   -89.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3597E+01  0.0000E+00
  91   -90.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3597E+01  0.0000E+00
  92   -91.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3598E+01  0.0000E+00
  93   -92.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3598E+01  0.0000E+00
  94   -93.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3598E+01  0.0000E+00
  95   -94.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3598E+01  0.0000E+00
  96   -95.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3598E+01  0.0000E+00
  97   -96.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3598E+01  0.0000E+00
  98   -97.0000     -43.796 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3598E+01  0.0000E+00
  99   -98.0000     -43.795 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3598E+01  0.0000E+00
 100   -99.0000     -43.795 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3598E+01  0.0000E+00
 101  -100.0000     -43.795 0.1801   0.1470E+00  0.2150E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3598E+01  0.0000E+00
end
