	Time	cvTop	cvBot	Sum(cvTop)	Sum(cvBot)	cvCh0	cvCh1	cTop	cRoot	cBot	cvRoot	Sum(cvRoot)	Sum(cvNEql)	TLevel	cGWL	cRunOff	Sum(cRunOff)	"(cv(i),"	"Sum(cv(i)),"	"i=1,NObs)"
	[T]	[M/L2/T]	[M/L2/T]	[M/L2]	[M/L2]	[M/L2]	[M/L2]	[M/L3]	[M/L3]	[M/L3]	[M/L2/T]	[M/L2]	[M/L2]	[M/L3]	[M/L2]	[M/L3]	[M/L2/T]	[M/L2]		
	138.4888	1.47E+01	0.00E+00	2.04E+03	0.00E+00	0.00E+00	0.00E+00	3.83E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	711	0.00E+00	0.00E+00	0.00E+00			
	138.6934	1.47E+01	0.00E+00	2.04E+03	0.00E+00	0.00E+00	0.00E+00	3.83E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	712	0.00E+00	0.00E+00	0.00E+00			
	138.898	1.47E+01	0.00E+00	2.04E+03	0.00E+00	0.00E+00	0.00E+00	3.84E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	713	0.00E+00	0.00E+00	0.00E+00			
	139.1026	1.47E+01	0.00E+00	2.04E+03	0.00E+00	0.00E+00	0.00E+00	3.84E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	714	0.00E+00	0.00E+00	0.00E+00			
	139.3071	1.47E+01	0.00E+00	2.05E+03	0.00E+00	0.00E+00	0.00E+00	3.84E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	715	0.00E+00	0.00E+00	0.00E+00			
	139.5117	1.47E+01	0.00E+00	2.05E+03	0.00E+00	0.00E+00	0.00E+00	3.84E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	716	0.00E+00	0.00E+00	0.00E+00			
	139.7163	1.47E+01	0.00E+00	2.05E+03	0.00E+00	0.00E+00	0.00E+00	3.85E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	717	0.00E+00	0.00E+00	0.00E+00			
	139.9209	1.47E+01	0.00E+00	2.06E+03	0.00E+00	0.00E+00	0.00E+00	3.85E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	718	0.00E+00	0.00E+00	0.00E+00			
	140.1255	1.47E+01	0.00E+00	2.06E+03	0.00E+00	0.00E+00	0.00E+00	3.85E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	719	0.00E+00	0.00E+00	0.00E+00			
	140.3301	1.47E+01	0.00E+00	2.06E+03	0.00E+00	0.00E+00	0.00E+00	3.85E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	720	0.00E+00	0.00E+00	0.00E+00			
	140.5347	1.47E+01	0.00E+00	2.07E+03	0.00E+00	0.00E+00	0.00E+00	3.85E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	721	0.00E+00	0.00E+00	0.00E+00			
	140.7393	1.47E+01	0.00E+00	2.07E+03	0.00E+00	0.00E+00	0.00E+00	3.86E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	722	0.00E+00	0.00E+00	0.00E+00			
	140.9439	1.47E+01	0.00E+00	2.07E+03	0.00E+00	0.00E+00	0.00E+00	3.86E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	723	0.00E+00	0.00E+00	0.00E+00			
	141.1485	1.47E+01	0.00E+00	2.07E+03	0.00E+00	0.00E+00	0.00E+00	3.86E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	724	0.00E+00	0.00E+00	0.00E+00			
	141.3531	1.47E+01	0.00E+00	2.08E+03	0.00E+00	0.00E+00	0.00E+00	3.86E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	725	0.00E+00	0.00E+00	0.00E+00			
	141.5577	1.47E+01	0.00E+00	2.08E+03	0.00E+00	0.00E+00	0.00E+00	3.87E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	726	0.00E+00	0.00E+00	0.00E+00			
	141.7623	1.47E+01	0.00E+00	2.08E+03	0.00E+00	0.00E+00	0.00E+00	3.87E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	727	0.00E+00	0.00E+00	0.00E+00			
	141.9669	1.47E+01	0.00E+00	2.09E+03	0.00E+00	0.00E+00	0.00E+00	3.87E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	728	0.00E+00	0.00E+00	0.00E+00			
	142.1715	1.47E+01	0.00E+00	2.09E+03	0.00E+00	0.00E+00	0.00E+00	3.87E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	729	0.00E+00	0.00E+00	0.00E+00			
	142.3761	1.47E+01	0.00E+00	2.09E+03	0.00E+00	0.00E+00	0.00E+00	3.87E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	730	0.00E+00	0.00E+00	0.00E+00			
	142.5807	1.47E+01	0.00E+00	2.10E+03	0.00E+00	0.00E+00	0.00E+00	3.88E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	731	0.00E+00	0.00E+00	0.00E+00			
	142.7852	1.47E+01	0.00E+00	2.10E+03	0.00E+00	0.00E+00	0.00E+00	3.88E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	732	0.00E+00	0.00E+00	0.00E+00			
	142.9898	1.47E+01	0.00E+00	2.10E+03	0.00E+00	0.00E+00	0.00E+00	3.88E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	733	0.00E+00	0.00E+00	0.00E+00			
	143.1944	1.47E+01	0.00E+00	2.11E+03	0.00E+00	0.00E+00	0.00E+00	3.88E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	734	0.00E+00	0.00E+00	0.00E+00			
	143.399	1.47E+01	0.00E+00	2.11E+03	0.00E+00	0.00E+00	0.00E+00	3.89E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	735	0.00E+00	0.00E+00	0.00E+00			
	143.6036	1.47E+01	0.00E+00	2.11E+03	0.00E+00	0.00E+00	0.00E+00	3.89E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	736	0.00E+00	0.00E+00	0.00E+00			
	143.8082	1.47E+01	0.00E+00	2.11E+03	0.00E+00	0.00E+00	0.00E+00	3.89E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	737	0.00E+00	0.00E+00	0.00E+00			
	144.0128	1.47E+01	0.00E+00	2.12E+03	0.00E+00	0.00E+00	0.00E+00	3.89E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	738	0.00E+00	0.00E+00	0.00E+00			
	144.2174	1.47E+01	0.00E+00	2.12E+03	0.00E+00	0.00E+00	0.00E+00	3.89E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	739	0.00E+00	0.00E+00	0.00E+00			
	144.422	1.47E+01	0.00E+00	2.12E+03	0.00E+00	0.00E+00	0.00E+00	3.90E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	740	0.00E+00	0.00E+00	0.00E+00			
	144.6266	1.47E+01	0.00E+00	2.13E+03	0.00E+00	0.00E+00	0.00E+00	3.90E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	741	0.00E+00	0.00E+00	0.00E+00			
	144.8312	1.47E+01	0.00E+00	2.13E+03	0.00E+00	0.00E+00	0.00E+00	3.90E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	742	0.00E+00	0.00E+00	0.00E+00			
	145.0358	1.47E+01	0.00E+00	2.13E+03	0.00E+00	0.00E+00	0.00E+00	3.90E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	743	0.00E+00	0.00E+00	0.00E+00			
	145.2404	1.47E+01	0.00E+00	2.14E+03	0.00E+00	0.00E+00	0.00E+00	3.91E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	744	0.00E+00	0.00E+00	0.00E+00			
	145.445	1.47E+01	0.00E+00	2.14E+03	0.00E+00	0.00E+00	0.00E+00	3.91E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	745	0.00E+00	0.00E+00	0.00E+00			
	145.6496	1.47E+01	0.00E+00	2.14E+03	0.00E+00	0.00E+00	0.00E+00	3.91E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	746	0.00E+00	0.00E+00	0.00E+00			
	145.8542	1.47E+01	0.00E+00	2.14E+03	0.00E+00	0.00E+00	0.00E+00	3.91E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	747	0.00E+00	0.00E+00	0.00E+00			
	146.0587	1.47E+01	0.00E+00	2.15E+03	0.00E+00	0.00E+00	0.00E+00	3.91E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	748	0.00E+00	0.00E+00	0.00E+00			
	146.2633	1.47E+01	0.00E+00	2.15E+03	0.00E+00	0.00E+00	0.00E+00	3.92E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	749	0.00E+00	0.00E+00	0.00E+00			
	146.4679	1.47E+01	0.00E+00	2.15E+03	0.00E+00	0.00E+00	0.00E+00	3.92E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	750	0.00E+00	0.00E+00	0.00E+00			
	146.6725	1.47E+01	0.00E+00	2.16E+03	0.00E+00	0.00E+00	0.00E+00	3.92E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	751	0.00E+00	0.00E+00	0.00E+00			
	146.8771	1.47E+01	0.00E+00	2.16E+03	0.00E+00	0.00E+00	0.00E+00	3.92E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	752	0.00E+00	0.00E+00	0.00E+00			
	147.0817	1.47E+01	0.00E+00	2.16E+03	0.00E+00	0.00E+00	0.00E+00	3.93E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	753	0.00E+00	0.00E+00	0.00E+00			
	147.2863	1.47E+01	0.00E+00	2.17E+03	0.00E+00	0.00E+00	0.00E+00	3.93E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	754	0.00E+00	0.00E+00	0.00E+00			
	147.4909	1.47E+01	0.00E+00	2.17E+03	0.00E+00	0.00E+00	0.00E+00	3.93E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	755	0.00E+00	0.00E+00	0.00E+00			
	147.6955	1.47E+01	0.00E+00	2.17E+03	0.00E+00	0.00E+00	0.00E+00	3.93E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	756	0.00E+00	0.00E+00	0.00E+00			
	147.9001	1.47E+01	0.00E+00	2.17E+03	0.00E+00	0.00E+00	0.00E+00	3.93E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	757	0.00E+00	0.00E+00	0.00E+00			
	148.1047	1.47E+01	0.00E+00	2.18E+03	0.00E+00	0.00E+00	0.00E+00	3.94E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	758	0.00E+00	0.00E+00	0.00E+00			
	148.3093	1.47E+01	0.00E+00	2.18E+03	0.00E+00	0.00E+00	0.00E+00	3.94E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	759	0.00E+00	0.00E+00	0.00E+00			
	148.5139	1.47E+01	0.00E+00	2.18E+03	0.00E+00	0.00E+00	0.00E+00	3.94E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	760	0.00E+00	0.00E+00	0.00E+00			
	148.7185	1.47E+01	0.00E+00	2.19E+03	0.00E+00	0.00E+00	0.00E+00	3.94E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	761	0.00E+00	0.00E+00	0.00E+00			
	148.9231	1.47E+01	0.00E+00	2.19E+03	0.00E+00	0.00E+00	0.00E+00	3.95E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	762	0.00E+00	0.00E+00	0.00E+00			
	149.1277	1.47E+01	0.00E+00	2.19E+03	0.00E+00	0.00E+00	0.00E+00	3.95E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	763	0.00E+00	0.00E+00	0.00E+00			
	149.3323	1.47E+01	0.00E+00	2.20E+03	0.00E+00	0.00E+00	0.00E+00	3.95E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	764	0.00E+00	0.00E+00	0.00E+00			
	149.5368	1.47E+01	0.00E+00	2.20E+03	0.00E+00	0.00E+00	0.00E+00	3.95E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	765	0.00E+00	0.00E+00	0.00E+00			
	149.7414	1.47E+01	0.00E+00	2.20E+03	0.00E+00	0.00E+00	0.00E+00	3.95E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	766	0.00E+00	0.00E+00	0.00E+00			
	149.946	1.47E+01	0.00E+00	2.20E+03	0.00E+00	0.00E+00	0.00E+00	3.96E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	767	0.00E+00	0.00E+00	0.00E+00			
	150.1506	1.47E+01	0.00E+00	2.21E+03	0.00E+00	0.00E+00	0.00E+00	3.96E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	768	0.00E+00	0.00E+00	0.00E+00			
	150.3552	1.47E+01	0.00E+00	2.21E+03	0.00E+00	0.00E+00	0.00E+00	3.96E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	769	0.00E+00	0.00E+00	0.00E+00			
	150.5598	1.47E+01	0.00E+00	2.21E+03	0.00E+00	0.00E+00	0.00E+00	3.96E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	770	0.00E+00	0.00E+00	0.00E+00			
	150.7644	1.47E+01	0.00E+00	2.22E+03	0.00E+00	0.00E+00	0.00E+00	3.97E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	771	0.00E+00	0.00E+00	0.00E+00			
	150.969	1.47E+01	0.00E+00	2.22E+03	0.00E+00	0.00E+00	0.00E+00	3.97E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	772	0.00E+00	0.00E+00	0.00E+00			
	151.1736	1.47E+01	0.00E+00	2.22E+03	0.00E+00	0.00E+00	0.00E+00	3.97E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	773	0.00E+00	0.00E+00	0.00E+00			
	151.3782	1.47E+01	0.00E+00	2.23E+03	0.00E+00	0.00E+00	0.00E+00	3.97E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	774	0.00E+00	0.00E+00	0.00E+00			
	151.5828	1.47E+01	0.00E+00	2.23E+03	0.00E+00	0.00E+00	0.00E+00	3.97E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	775	0.00E+00	0.00E+00	0.00E+00			
	151.7874	1.47E+01	0.00E+00	2.23E+03	0.00E+00	0.00E+00	0.00E+00	3.98E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	776	0.00E+00	0.00E+00	0.00E+00			
	151.992	1.47E+01	0.00E+00	2.23E+03	0.00E+00	0.00E+00	0.00E+00	3.98E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	777	0.00E+00	0.00E+00	0.00E+00			
	152.1966	1.47E+01	0.00E+00	2.24E+03	0.00E+00	0.00E+00	0.00E+00	3.98E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	778	0.00E+00	0.00E+00	0.00E+00			
	152.4012	1.47E+01	0.00E+00	2.24E+03	0.00E+00	0.00E+00	0.00E+00	3.98E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	779	0.00E+00	0.00E+00	0.00E+00			
	152.6058	1.47E+01	0.00E+00	2.24E+03	0.00E+00	0.00E+00	0.00E+00	3.98E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	780	0.00E+00	0.00E+00	0.00E+00			
	152.8103	1.47E+01	0.00E+00	2.25E+03	0.00E+00	0.00E+00	0.00E+00	3.99E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	781	0.00E+00	0.00E+00	0.00E+00			
	153.0149	1.47E+01	0.00E+00	2.25E+03	0.00E+00	0.00E+00	0.00E+00	3.99E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	782	0.00E+00	0.00E+00	0.00E+00			
	153.2195	1.47E+01	0.00E+00	2.25E+03	0.00E+00	0.00E+00	0.00E+00	3.99E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	783	0.00E+00	0.00E+00	0.00E+00			
	153.4241	1.47E+01	0.00E+00	2.26E+03	0.00E+00	0.00E+00	0.00E+00	3.99E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	784	0.00E+00	0.00E+00	0.00E+00			
	153.6287	1.47E+01	0.00E+00	2.26E+03	0.00E+00	0.00E+00	0.00E+00	4.00E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	785	0.00E+00	0.00E+00	0.00E+00			
	153.8333	1.47E+01	0.00E+00	2.26E+03	0.00E+00	0.00E+00	0.00E+00	4.00E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	786	0.00E+00	0.00E+00	0.00E+00			
	154.0379	1.47E+01	0.00E+00	2.26E+03	0.00E+00	0.00E+00	0.00E+00	4.00E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	787	0.00E+00	0.00E+00	0.00E+00			
	154.2425	1.47E+01	0.00E+00	2.27E+03	0.00E+00	0.00E+00	0.00E+00	4.00E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	788	0.00E+00	0.00E+00	0.00E+00			
	154.4471	1.47E+01	0.00E+00	2.27E+03	0.00E+00	0.00E+00	0.00E+00	4.00E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	789	0.00E+00	0.00E+00	0.00E+00			
	154.6517	1.47E+01	0.00E+00	2.27E+03	0.00E+00	0.00E+00	0.00E+00	4.01E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	790	0.00E+00	0.00E+00	0.00E+00			
	154.8563	1.47E+01	0.00E+00	2.28E+03	0.00E+00	0.00E+00	0.00E+00	4.01E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	791	0.00E+00	0.00E+00	0.00E+00			
	155.0609	1.47E+01	0.00E+00	2.28E+03	0.00E+00	0.00E+00	0.00E+00	4.01E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	792	0.00E+00	0.00E+00	0.00E+00			
	155.2655	1.47E+01	0.00E+00	2.28E+03	0.00E+00	0.00E+00	0.00E+00	4.01E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	793	0.00E+00	0.00E+00	0.00E+00			
	155.4701	1.47E+01	0.00E+00	2.29E+03	0.00E+00	0.00E+00	0.00E+00	4.01E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	794	0.00E+00	0.00E+00	0.00E+00			
	155.6747	1.47E+01	0.00E+00	2.29E+03	0.00E+00	0.00E+00	0.00E+00	4.02E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	795	0.00E+00	0.00E+00	0.00E+00			
	155.8793	1.47E+01	0.00E+00	2.29E+03	0.00E+00	0.00E+00	0.00E+00	4.02E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	796	0.00E+00	0.00E+00	0.00E+00			
	156.0839	1.47E+01	0.00E+00	2.29E+03	0.00E+00	0.00E+00	0.00E+00	4.02E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	797	0.00E+00	0.00E+00	0.00E+00			
	156.2884	1.47E+01	0.00E+00	2.30E+03	0.00E+00	0.00E+00	0.00E+00	4.02E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	798	0.00E+00	0.00E+00	0.00E+00			
	156.493	1.47E+01	0.00E+00	2.30E+03	0.00E+00	0.00E+00	0.00E+00	4.03E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	799	0.00E+00	0.00E+00	0.00E+00			
	156.6976	1.47E+01	0.00E+00	2.30E+03	0.00E+00	0.00E+00	0.00E+00	4.03E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	800	0.00E+00	0.00E+00	0.00E+00			
	156.9022	1.47E+01	0.00E+00	2.31E+03	0.00E+00	0.00E+00	0.00E+00	4.03E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	801	0.00E+00	0.00E+00	0.00E+00			
	157.1068	1.47E+01	0.00E+00	2.31E+03	0.00E+00	0.00E+00	0.00E+00	4.03E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	802	0.00E+00	0.00E+00	0.00E+00			
	157.3114	1.47E+01	0.00E+00	2.31E+03	0.00E+00	0.00E+00	0.00E+00	4.03E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	803	0.00E+00	0.00E+00	0.00E+00			
	157.516	1.47E+01	0.00E+00	2.32E+03	0.00E+00	0.00E+00	0.00E+00	4.04E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	804	0.00E+00	0.00E+00	0.00E+00			
	157.7206	1.47E+01	0.00E+00	2.32E+03	0.00E+00	0.00E+00	0.00E+00	4.04E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	805	0.00E+00	0.00E+00	0.00E+00			
	157.9252	1.47E+01	0.00E+00	2.32E+03	0.00E+00	0.00E+00	0.00E+00	4.04E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	806	0.00E+00	0.00E+00	0.00E+00			
	158.1298	1.47E+01	0.00E+00	2.32E+03	0.00E+00	0.00E+00	0.00E+00	4.04E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	807	0.00E+00	0.00E+00	0.00E+00			
	158.3344	1.47E+01	0.00E+00	2.33E+03	0.00E+00	0.00E+00	0.00E+00	4.04E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	808	0.00E+00	0.00E+00	0.00E+00			
	158.539	1.47E+01	0.00E+00	2.33E+03	0.00E+00	0.00E+00	0.00E+00	4.05E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	809	0.00E+00	0.00E+00	0.00E+00			
	158.7436	1.47E+01	0.00E+00	2.33E+03	0.00E+00	0.00E+00	0.00E+00	4.05E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	810	0.00E+00	0.00E+00	0.00E+00			
	158.9482	1.47E+01	0.00E+00	2.34E+03	0.00E+00	0.00E+00	0.00E+00	4.05E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	811	0.00E+00	0.00E+00	0.00E+00			
	159.1528	1.47E+01	0.00E+00	2.34E+03	0.00E+00	0.00E+00	0.00E+00	4.05E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	812	0.00E+00	0.00E+00	0.00E+00			
	159.3574	1.47E+01	0.00E+00	2.34E+03	0.00E+00	0.00E+00	0.00E+00	4.05E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	813	0.00E+00	0.00E+00	0.00E+00			
	159.562	1.47E+01	0.00E+00	2.35E+03	0.00E+00	0.00E+00	0.00E+00	4.06E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	814	0.00E+00	0.00E+00	0.00E+00			
	159.7665	1.47E+01	0.00E+00	2.35E+03	0.00E+00	0.00E+00	0.00E+00	4.06E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	815	0.00E+00	0.00E+00	0.00E+00			
	159.9711	1.47E+01	0.00E+00	2.35E+03	0.00E+00	0.00E+00	0.00E+00	4.06E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	816	0.00E+00	0.00E+00	0.00E+00			
	160.1757	1.47E+01	0.00E+00	2.35E+03	0.00E+00	0.00E+00	0.00E+00	4.06E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	817	0.00E+00	0.00E+00	0.00E+00			
	160.3803	1.47E+01	0.00E+00	2.36E+03	0.00E+00	0.00E+00	0.00E+00	4.06E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	818	0.00E+00	0.00E+00	0.00E+00			
	160.5849	1.47E+01	0.00E+00	2.36E+03	0.00E+00	0.00E+00	0.00E+00	4.07E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	819	0.00E+00	0.00E+00	0.00E+00			
	160.7895	1.47E+01	0.00E+00	2.36E+03	0.00E+00	0.00E+00	0.00E+00	4.07E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	820	0.00E+00	0.00E+00	0.00E+00			
	160.9941	1.47E+01	0.00E+00	2.37E+03	0.00E+00	0.00E+00	0.00E+00	4.07E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	821	0.00E+00	0.00E+00	0.00E+00			
	161.1987	1.47E+01	0.00E+00	2.37E+03	0.00E+00	0.00E+00	0.00E+00	4.07E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	822	0.00E+00	0.00E+00	0.00E+00			
	161.4033	1.47E+01	0.00E+00	2.37E+03	0.00E+00	0.00E+00	0.00E+00	4.08E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	823	0.00E+00	0.00E+00	0.00E+00			
	161.6079	1.47E+01	0.00E+00	2.38E+03	0.00E+00	0.00E+00	0.00E+00	4.08E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	824	0.00E+00	0.00E+00	0.00E+00			
	161.8125	1.47E+01	0.00E+00	2.38E+03	0.00E+00	0.00E+00	0.00E+00	4.08E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	825	0.00E+00	0.00E+00	0.00E+00			
	162.0171	1.47E+01	0.00E+00	2.38E+03	0.00E+00	0.00E+00	0.00E+00	4.08E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	826	0.00E+00	0.00E+00	0.00E+00			
	162.2217	1.47E+01	0.00E+00	2.38E+03	0.00E+00	0.00E+00	0.00E+00	4.08E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	827	0.00E+00	0.00E+00	0.00E+00			
	162.4263	1.47E+01	0.00E+00	2.39E+03	0.00E+00	0.00E+00	0.00E+00	4.09E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	828	0.00E+00	0.00E+00	0.00E+00			
	162.6309	1.47E+01	0.00E+00	2.39E+03	0.00E+00	0.00E+00	0.00E+00	4.09E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	829	0.00E+00	0.00E+00	0.00E+00			
	162.8355	1.47E+01	0.00E+00	2.39E+03	0.00E+00	0.00E+00	0.00E+00	4.09E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	830	0.00E+00	0.00E+00	0.00E+00			
